datetime,true_capacity,import_capacity,ZONES,MODEL_YEARS,REP_PERIODS,HOURS,input_load_mw,period,0,PRM,case
2045-08-04 13:00:00,145910.31791471242,11040,CAISO,2045,97,13,64332.374,97,2015-08-04,143.96786276643917,Baseline2_45_CESM2_2015
2045-08-04 14:00:00,151132.08815755232,11040,CAISO,2045,97,14,62464.125,97,2015-08-04,159.62436543784503,Baseline2_45_CESM2_2015
2045-08-04 15:00:00,148559.1986042102,11040,CAISO,2045,97,15,57962.378,97,2015-08-04,175.34963904381254,Baseline2_45_CESM2_2015
2045-08-04 16:00:00,131045.2675529509,11040,CAISO,2045,97,16,56999.648,97,2015-08-04,149.27393859160478,Baseline2_45_CESM2_2015
2045-08-04 17:00:00,104370.5350641916,4000,CAISO,2045,97,17,56226.936,97,2015-08-04,92.73775662289619,Baseline2_45_CESM2_2015
2045-08-04 18:00:00,84703.12585312531,4000,CAISO,2045,97,18,54732.848,97,2015-08-04,62.06561341943198,Baseline2_45_CESM2_2015
2045-08-04 19:00:00,69531.89243586431,4000,CAISO,2045,97,19,53214.256,97,2015-08-04,38.18081462205224,Baseline2_45_CESM2_2015
2045-08-04 20:00:00,61879.42242363791,4000,CAISO,2045,97,20,54978.741,97,2015-08-04,19.827084479140595,Baseline2_45_CESM2_2015
2045-08-04 21:00:00,56348.06740821844,4000,CAISO,2045,97,21,53692.791,97,2015-08-04,12.39510236712866,Baseline2_45_CESM2_2015
2045-08-04 22:00:00,51756.56124583292,11040,CAISO,2045,97,22,54050.765,97,2015-08-04,16.180707610397228,Baseline2_45_CESM2_2015
2045-08-04 23:00:00,47282.93524091292,11040,CAISO,2045,97,23,52565.263,97,2015-08-04,10.953378547564618,Baseline2_45_CESM2_2015
2045-08-05 00:00:00,43841.74179001372,11040,CAISO,2045,127,0,47285.25,127,2015-08-05,16.0652461180045,Baseline2_45_CESM2_2015
2045-08-05 01:00:00,32390.703097752725,11040,CAISO,2045,127,1,42157.666,127,2015-08-05,3.0197048806087303,Baseline2_45_CESM2_2015
2045-08-05 02:00:00,29346.44924520826,11040,CAISO,2045,127,2,37863.022,127,2015-08-05,6.664621870933245,Baseline2_45_CESM2_2015
2045-08-05 03:00:00,27406.78435785295,11040,CAISO,2045,127,3,35546.15,127,2015-08-05,8.160192757451787,Baseline2_45_CESM2_2015
2045-08-05 04:00:00,25264.02481582445,11040,CAISO,2045,127,4,35169.422,127,2015-08-05,3.2261059502895777,Baseline2_45_CESM2_2015
2045-08-05 05:00:00,27000.32063757458,11040,CAISO,2045,127,5,36070.783,127,2015-08-05,5.4602020631894135,Baseline2_45_CESM2_2015
2045-08-05 06:00:00,44465.40409515458,11040,CAISO,2045,127,6,38501.834,127,2015-08-05,44.163013364907705,Baseline2_45_CESM2_2015
2045-08-05 07:00:00,77926.90922570869,11040,CAISO,2045,127,7,42627.054,127,2015-08-05,108.70996439422882,Baseline2_45_CESM2_2015
2045-08-05 08:00:00,98211.65482453458,11040,CAISO,2045,127,8,46000.272,127,2015-08-05,137.5021930838465,Baseline2_45_CESM2_2015
2045-08-05 09:00:00,112559.85976546278,11040,CAISO,2045,127,9,49752.205,127,2015-08-05,148.4309183190228,Baseline2_45_CESM2_2015
2045-08-05 10:00:00,131238.40033529958,11040,CAISO,2045,127,10,53413.263,127,2015-08-05,166.372792718729,Baseline2_45_CESM2_2015
2045-08-05 11:00:00,137696.1678106776,11040,CAISO,2045,127,11,56293.419,127,2015-08-05,164.21590738817554,Baseline2_45_CESM2_2015
2045-08-05 12:00:00,141620.9395094183,11040,CAISO,2045,127,12,58925.077,127,2015-08-05,159.07635132902467,Baseline2_45_CESM2_2015
2045-08-05 13:00:00,143995.0009667551,11040,CAISO,2045,127,13,59663.496,127,2015-08-05,159.84900544003503,Baseline2_45_CESM2_2015
2045-08-05 14:00:00,143091.5938510735,11040,CAISO,2045,127,14,60250.793,127,2015-08-05,155.81670576696558,Baseline2_45_CESM2_2015
2045-08-05 15:00:00,138951.6323542102,11040,CAISO,2045,127,15,58312.465,127,2015-08-05,157.2205314150417,Baseline2_45_CESM2_2015
2045-08-05 16:00:00,115208.22986545089,11040,CAISO,2045,127,16,56659.257,127,2015-08-05,122.82012957820979,Baseline2_45_CESM2_2015
2045-08-05 17:00:00,94213.4550641916,4000,CAISO,2045,127,17,54626.633,127,2015-08-05,79.79042395710458,Baseline2_45_CESM2_2015
2045-08-05 18:00:00,80573.85666590971,4000,CAISO,2045,127,18,52320.358,127,2015-08-05,61.646173495047016,Baseline2_45_CESM2_2015
2045-08-05 19:00:00,70021.42806299025,4000,CAISO,2045,127,19,52030.557,127,2015-08-05,42.26530010622459,Baseline2_45_CESM2_2015
2045-08-05 20:00:00,61700.253013149246,4000,CAISO,2045,127,20,52174.148,127,2015-08-05,25.924917859989304,Baseline2_45_CESM2_2015
2045-08-05 21:00:00,57995.995258229246,4000,CAISO,2045,127,21,50233.871,127,2015-08-05,23.414727999419448,Baseline2_45_CESM2_2015
2045-08-05 22:00:00,53445.00572830925,11040,CAISO,2045,127,22,47739.901,127,2015-08-05,35.07570057237708,Baseline2_45_CESM2_2015
2045-08-05 23:00:00,49750.89378799233,11040,CAISO,2045,127,23,50445.06,127,2015-08-05,20.509111869412656,Baseline2_45_CESM2_2015
2045-08-06 00:00:00,42963.64611515405,11040,CAISO,2045,158,0,48519.063,158,2015-08-06,11.303975748983545,Baseline2_45_CESM2_2015
2045-08-06 01:00:00,39735.07178307305,11040,CAISO,2045,158,1,43423.242,158,2015-08-06,16.930633099834075,Baseline2_45_CESM2_2015
2045-08-06 02:00:00,34392.19458307305,11040,CAISO,2045,158,2,39123.593,158,2015-08-06,16.124801173228253,Baseline2_45_CESM2_2015
2045-08-06 03:00:00,32190.75867999458,11040,CAISO,2045,158,3,36780.611,158,2015-08-06,17.53681492674111,Baseline2_45_CESM2_2015
2045-08-06 04:00:00,31860.507787574577,11040,CAISO,2045,158,4,35632.993,158,2015-08-06,20.395465482157434,Baseline2_45_CESM2_2015
2045-08-06 05:00:00,33311.89839515458,11040,CAISO,2045,158,5,36482.744,158,2015-08-06,21.56952447204789,Baseline2_45_CESM2_2015
2045-08-06 06:00:00,55330.243220154574,11040,CAISO,2045,158,6,39150.956,158,2015-08-06,69.52394015654323,Baseline2_45_CESM2_2015
2045-08-06 07:00:00,72661.12674515457,11040,CAISO,2045,158,7,43803.699,158,2015-08-06,91.08232559344948,Baseline2_45_CESM2_2015
2045-08-06 08:00:00,101085.20745375066,11040,CAISO,2045,158,8,47546.474,158,2015-08-06,135.82233974647764,Baseline2_45_CESM2_2015
2045-08-06 09:00:00,114392.66872787334,11040,CAISO,2045,158,9,52024.484,158,2015-08-06,141.1031481405435,Baseline2_45_CESM2_2015
2045-08-06 10:00:00,119419.36295258289,11040,CAISO,2045,158,10,55642.835,158,2015-08-06,134.45851195860686,Baseline2_45_CESM2_2015
2045-08-06 11:00:00,127247.24186238988,11040,CAISO,2045,158,11,58218.268,158,2015-08-06,137.53238736403134,Baseline2_45_CESM2_2015
2045-08-06 12:00:00,118927.14599598596,11040,CAISO,2045,158,12,60160.359,158,2015-08-06,116.03452531921555,Baseline2_45_CESM2_2015
2045-08-06 13:00:00,115486.22818079297,11040,CAISO,2045,158,13,60718.036,158,2015-08-06,108.3832688211341,Baseline2_45_CESM2_2015
2045-08-06 14:00:00,125373.44970579297,11040,CAISO,2045,158,14,60443.398,158,2015-08-06,125.68792327954985,Baseline2_45_CESM2_2015
2045-08-06 15:00:00,114433.75743079298,11040,CAISO,2045,158,15,58041.867,158,2015-08-06,116.17801755204218,Baseline2_45_CESM2_2015
2045-08-06 16:00:00,103114.24038079298,11040,CAISO,2045,158,16,56254.969,158,2015-08-06,102.92294602596436,Baseline2_45_CESM2_2015
2045-08-06 17:00:00,85675.69638079297,4000,CAISO,2045,158,17,53874.101,158,2015-08-06,66.4541861789823,Baseline2_45_CESM2_2015
2045-08-06 18:00:00,70768.45841829297,4000,CAISO,2045,158,18,51188.419,158,2015-08-06,46.06518403761008,Baseline2_45_CESM2_2015
2045-08-06 19:00:00,63315.07782165046,4000,CAISO,2045,158,19,51166.99,158,2015-08-06,31.559581327043972,Baseline2_45_CESM2_2015
2045-08-06 20:00:00,50172.10183415046,4000,CAISO,2045,158,20,51699.823,158,2015-08-06,4.78198703726793,Baseline2_45_CESM2_2015
2045-08-06 21:00:00,48316.10501258367,4000,CAISO,2045,158,21,49907.903,158,2015-08-06,4.8252919233726805,Baseline2_45_CESM2_2015
2045-08-06 22:00:00,47566.77081515405,11040,CAISO,2045,158,22,48308.741,158,2015-08-06,21.317114878141926,Baseline2_45_CESM2_2015
2045-08-06 23:00:00,48142.83745265405,11040,CAISO,2045,158,23,53051.554,158,2015-08-06,11.557217442968879,Baseline2_45_CESM2_2015
2045-08-07 00:00:00,42294.52027838738,11040,CAISO,2045,188,0,49492.681,188,2015-08-07,7.762439214774779,Baseline2_45_CESM2_2015
2045-08-07 01:00:00,38427.42196567078,11040,CAISO,2045,188,1,43051.429,188,2015-08-07,14.903089432108708,Baseline2_45_CESM2_2015
2045-08-07 02:00:00,34060.45037325078,11040,CAISO,2045,188,2,38699.698,188,2015-08-07,16.539540885437358,Baseline2_45_CESM2_2015
2045-08-07 03:00:00,29679.76929533131,11040,CAISO,2045,188,3,36732.77,188,2015-08-07,10.854066533319738,Baseline2_45_CESM2_2015
2045-08-07 04:00:00,27827.40762322381,11040,CAISO,2045,188,4,37606.878,188,2015-08-07,3.351859261552682,Baseline2_45_CESM2_2015
2045-08-07 05:00:00,32176.01147338281,11040,CAISO,2045,188,5,41087.821,188,2015-08-07,5.179613865098383,Baseline2_45_CESM2_2015
2045-08-07 06:00:00,48345.62920386458,11040,CAISO,2045,188,6,48401.002,188,2015-08-07,22.695040908170817,Baseline2_45_CESM2_2015
2045-08-07 07:00:00,72661.60709515458,11040,CAISO,2045,188,7,55420.157,188,2015-08-07,51.03098155271301,Baseline2_45_CESM2_2015
2045-08-07 08:00:00,93444.47235639529,11040,CAISO,2045,188,8,59322.853,188,2015-08-07,76.12853575399565,Baseline2_45_CESM2_2015
2045-08-07 09:00:00,110837.552305136,11040,CAISO,2045,188,9,61260.317,188,2015-08-07,98.95024752342695,Baseline2_45_CESM2_2015
2045-08-07 10:00:00,122327.8488585642,11040,CAISO,2045,188,10,61698.528,188,2015-08-07,116.16050363237878,Baseline2_45_CESM2_2015
2045-08-07 11:00:00,130632.52087605277,11040,CAISO,2045,188,11,62149.834,188,2015-08-07,127.95317663447466,Baseline2_45_CESM2_2015
2045-08-07 12:00:00,138091.58733338956,11040,CAISO,2045,188,12,62599.435,188,2015-08-07,138.23152290973485,Baseline2_45_CESM2_2015
2045-08-07 13:00:00,144434.19528213027,11040,CAISO,2045,188,13,62330.105,188,2015-08-07,149.43676138862634,Baseline2_45_CESM2_2015
2045-08-07 14:00:00,150345.32699140045,11040,CAISO,2045,188,14,60475.137,188,2015-08-07,166.86227596541113,Baseline2_45_CESM2_2015
2045-08-07 15:00:00,148959.15711592475,11040,CAISO,2045,188,15,56115.622,188,2015-08-07,185.12409096334125,Baseline2_45_CESM2_2015
2045-08-07 16:00:00,136480.49336630278,11040,CAISO,2045,188,16,54795.098,188,2015-08-07,169.22206319678958,Baseline2_45_CESM2_2015
2045-08-07 17:00:00,100595.6389336375,4000,CAISO,2045,188,17,53426.551,188,2015-08-07,95.77464196338914,Baseline2_45_CESM2_2015
2045-08-07 18:00:00,80224.02993363749,4000,CAISO,2045,188,18,51283.212,188,2015-08-07,64.23314111767705,Baseline2_45_CESM2_2015
2045-08-07 19:00:00,63152.338603876495,4000,CAISO,2045,188,19,50420.135,188,2015-08-07,33.18555891188411,Baseline2_45_CESM2_2015
2045-08-07 20:00:00,58262.90084390732,4000,CAISO,2045,188,20,52570.257,188,2015-08-07,18.437505154116565,Baseline2_45_CESM2_2015
2045-08-07 21:00:00,52520.06676598785,4000,CAISO,2045,188,21,52193.208,188,2015-08-07,8.290080130709448,Baseline2_45_CESM2_2015
2045-08-07 22:00:00,48034.99200348785,11040,CAISO,2045,188,22,54413.589,188,2015-08-07,8.566615599437583,Baseline2_45_CESM2_2015
2045-08-07 23:00:00,42394.60087372685,11040,CAISO,2045,188,23,55018.087,188,2015-08-07,-2.8781192015512103,Baseline2_45_CESM2_2015
2045-08-08 00:00:00,38943.425414495454,11040,CAISO,2045,219,0,48582.797,219,2015-08-08,2.8829719591802325,Baseline2_45_CESM2_2015
2045-08-08 01:00:00,33800.61807207546,11040,CAISO,2045,219,1,41679.485,219,2015-08-08,7.584386112437463,Baseline2_45_CESM2_2015
2045-08-08 02:00:00,29504.89502981446,11040,CAISO,2045,219,2,37012.246,219,2015-08-08,9.544541095437612,Baseline2_45_CESM2_2015
2045-08-08 03:00:00,27089.183759383937,11040,CAISO,2045,219,3,34861.655,219,2015-08-08,9.37284463225839,Baseline2_45_CESM2_2015
2045-08-08 04:00:00,23193.513464044467,11040,CAISO,2045,219,4,34928.25,219,2015-08-08,-1.9890390613773474,Baseline2_45_CESM2_2015
2045-08-08 05:00:00,28205.758273404448,11040,CAISO,2045,219,5,37462.473,219,2015-08-08,4.760191014096827,Baseline2_45_CESM2_2015
2045-08-08 06:00:00,48856.76709515458,11040,CAISO,2045,219,6,43214.899,219,2015-08-08,38.60212214114994,Baseline2_45_CESM2_2015
2045-08-08 07:00:00,80765.86288408829,11040,CAISO,2045,219,7,49810.108,219,2015-08-08,84.31171216109045,Baseline2_45_CESM2_2015
2045-08-08 08:00:00,105269.11958282901,11040,CAISO,2045,219,8,54342.256,219,2015-08-08,114.03071595487128,Baseline2_45_CESM2_2015
2045-08-08 09:00:00,122703.56214499121,11040,CAISO,2045,219,9,56560.753,219,2015-08-08,136.46000990296437,Baseline2_45_CESM2_2015
2045-08-08 10:00:00,137611.75560232802,11040,CAISO,2045,219,10,56977.734,219,2015-08-08,160.89446730599718,Baseline2_45_CESM2_2015
2045-08-08 11:00:00,145037.76219020603,11040,CAISO,2045,219,11,57193.546,219,2015-08-08,172.8940118351921,Baseline2_45_CESM2_2015
2045-08-08 12:00:00,157289.68889754283,11040,CAISO,2045,219,12,57329.774,219,2015-08-08,193.61652271216494,Baseline2_45_CESM2_2015
2045-08-08 13:00:00,158739.96637292087,11040,CAISO,2045,219,13,57032.088,219,2015-08-08,197.6920051970057,Baseline2_45_CESM2_2015
2045-08-08 14:00:00,154569.31131384906,11040,CAISO,2045,219,14,55431.459,219,2015-08-08,198.7641211353449,Baseline2_45_CESM2_2015
2045-08-08 15:00:00,147214.2682625898,11040,CAISO,2045,219,15,51504.921,219,2015-08-08,207.26048150348544,Baseline2_45_CESM2_2015
2045-08-08 16:00:00,134974.5299613305,11040,CAISO,2045,219,16,50539.087,219,2015-08-08,188.91406360651212,Baseline2_45_CESM2_2015
2045-08-08 17:00:00,99846.87372257121,4000,CAISO,2045,219,17,49945.366,219,2015-08-08,107.92093849621847,Baseline2_45_CESM2_2015
2045-08-08 18:00:00,76259.2268531253,4000,CAISO,2045,219,18,48575.259,219,2015-08-08,65.22655463993576,Baseline2_45_CESM2_2015
2045-08-08 19:00:00,65333.23403586431,4000,CAISO,2045,219,19,48185.351,219,2015-08-08,43.88861468678377,Baseline2_45_CESM2_2015
2045-08-08 20:00:00,61000.000153778456,4000,CAISO,2045,219,20,50531.449,219,2015-08-08,28.632765218702623,Baseline2_45_CESM2_2015
2045-08-08 21:00:00,51881.626711517456,4000,CAISO,2045,219,21,50544.598,219,2015-08-08,10.559048687097002,Baseline2_45_CESM2_2015
2045-08-08 22:00:00,50185.56035659746,11040,CAISO,2045,219,22,52734.383,219,2015-08-08,16.101785729810203,Baseline2_45_CESM2_2015
2045-08-08 23:00:00,47102.60250183646,11040,CAISO,2045,219,23,52977.808,219,2015-08-08,9.748977348848527,Baseline2_45_CESM2_2015
2045-08-09 00:00:00,42110.6677485713,11040,CAISO,2045,250,0,47055.968,250,2015-08-09,12.952022894463248,Baseline2_45_CESM2_2015
2045-08-09 01:00:00,38950.5492113449,11040,CAISO,2045,250,1,40696.662,250,2015-08-09,22.836976682129123,Baseline2_45_CESM2_2015
2045-08-09 02:00:00,36175.95131134491,11040,CAISO,2045,250,2,36094.618,250,2015-08-09,30.81161105887006,Baseline2_45_CESM2_2015
2045-08-09 03:00:00,34053.544719083904,11040,CAISO,2045,250,3,33651.945,250,2015-08-09,33.999817006368886,Baseline2_45_CESM2_2015
2045-08-09 04:00:00,30572.42289116443,11040,CAISO,2045,250,4,33462.731,250,2015-08-09,24.354533080890594,Baseline2_45_CESM2_2015
2045-08-09 05:00:00,34281.414428334036,11040,CAISO,2045,250,5,35567.888,250,2015-08-09,27.422281661295255,Baseline2_45_CESM2_2015
2045-08-09 06:00:00,49308.40509515458,11040,CAISO,2045,250,6,40868.834,250,2015-08-09,47.66363311259278,Baseline2_45_CESM2_2015
2045-08-09 07:00:00,70643.71077515485,11040,CAISO,2045,250,7,47319.672,250,2015-08-09,72.62104178396429,Baseline2_45_CESM2_2015
2045-08-09 08:00:00,99484.02675749164,11040,CAISO,2045,250,8,51751.047,250,2015-08-09,113.56867766847623,Baseline2_45_CESM2_2015
2045-08-09 09:00:00,110195.60026873235,11040,CAISO,2045,250,9,53958.119,250,2015-08-09,124.68463044223677,Baseline2_45_CESM2_2015
2045-08-09 10:00:00,132058.38795966055,11040,CAISO,2045,250,10,54670.159,250,2015-08-09,161.7486222413594,Baseline2_45_CESM2_2015
2045-08-09 11:00:00,139383.40990840126,11040,CAISO,2045,250,11,55091.973,250,2015-08-09,173.04052063701053,Baseline2_45_CESM2_2015
2045-08-09 12:00:00,142546.78984087598,11040,CAISO,2045,250,12,55584.068,250,2015-08-09,176.31441052654867,Baseline2_45_CESM2_2015
2045-08-09 13:00:00,142051.8597896167,11040,CAISO,2045,250,13,55320.098,250,2015-08-09,176.73822954835816,Baseline2_45_CESM2_2015
2045-08-09 14:00:00,138197.23182585742,11040,CAISO,2045,250,14,53394.548,250,2015-08-09,179.49900769991987,Baseline2_45_CESM2_2015
2045-08-09 15:00:00,141312.98815592294,11040,CAISO,2045,250,15,49748.995,250,2015-08-09,206.24334854588105,Baseline2_45_CESM2_2015
2045-08-09 16:00:00,131332.51861325972,11040,CAISO,2045,250,16,49312.081,250,2015-08-09,188.71731982525682,Baseline2_45_CESM2_2015
2045-08-09 17:00:00,99903.85461363776,4000,CAISO,2045,250,17,49043.624,250,2015-08-09,111.86006689399166,Baseline2_45_CESM2_2015
2045-08-09 18:00:00,77994.31627500031,4000,CAISO,2045,250,18,48309.017,250,2015-08-09,69.72880295825583,Baseline2_45_CESM2_2015
2045-08-09 19:00:00,67112.85400773931,4000,CAISO,2045,250,19,48163.156,250,2015-08-09,47.649904852039406,Baseline2_45_CESM2_2015
2045-08-09 20:00:00,60133.05444877224,4000,CAISO,2045,250,20,49970.156,250,2015-08-09,28.34271409673454,Baseline2_45_CESM2_2015
2045-08-09 21:00:00,54177.67944401124,4000,CAISO,2045,250,21,49539.915,250,2015-08-09,17.435969448093,Baseline2_45_CESM2_2015
2045-08-09 22:00:00,48434.99993925024,11040,CAISO,2045,250,22,51506.043,250,2015-08-09,15.471887326406042,Baseline2_45_CESM2_2015
2045-08-09 23:00:00,42886.78655641077,11040,CAISO,2045,250,23,52506.18,250,2015-08-09,2.705598762680451,Baseline2_45_CESM2_2015
2045-08-10 00:00:00,43229.06052555598,11040,CAISO,2045,280,0,46979.418,280,2015-08-10,15.516672696021864,Baseline2_45_CESM2_2015
2045-08-10 01:00:00,34315.33609579498,11040,CAISO,2045,280,1,40806.5,280,2015-08-10,11.14733215491399,Baseline2_45_CESM2_2015
2045-08-10 02:00:00,30766.430933453976,11040,CAISO,2045,280,2,36213.715,280,2015-08-10,15.44364043692832,Baseline2_45_CESM2_2015
2045-08-10 03:00:00,25456.177015543275,11040,CAISO,2045,280,3,34459.662,280,2015-08-10,5.909851975748568,Baseline2_45_CESM2_2015
2045-08-10 04:00:00,22447.265515543273,11040,CAISO,2045,280,4,35440.863,280,2015-08-10,-5.5122740223812405,Baseline2_45_CESM2_2015
2045-08-10 05:00:00,25663.807524915577,11040,CAISO,2045,280,5,39337.866,280,2015-08-10,-6.695987207553203,Baseline2_45_CESM2_2015
2045-08-10 06:00:00,48960.66609515458,11040,CAISO,2045,280,6,46241.909,280,2015-08-10,29.753869147475243,Baseline2_45_CESM2_2015
2045-08-10 07:00:00,78183.94109502579,11040,CAISO,2045,280,7,53817.632,280,2015-08-10,65.78942212661046,Baseline2_45_CESM2_2015
2045-08-10 08:00:00,95246.6354562665,11040,CAISO,2045,280,8,58124.082,280,2015-08-10,82.86161570047075,Baseline2_45_CESM2_2015
2045-08-10 09:00:00,109095.6925800072,11040,CAISO,2045,280,9,60192.885,280,2015-08-10,99.5845399003673,Baseline2_45_CESM2_2015
2045-08-10 10:00:00,119914.43224998194,11040,CAISO,2045,280,10,60671.284,280,2015-08-10,115.84252650723847,Baseline2_45_CESM2_2015
2045-08-10 11:00:00,140242.19775731873,11040,CAISO,2045,280,11,60887.818,280,2015-08-10,148.4605340222879,Baseline2_45_CESM2_2015
2045-08-10 12:00:00,148809.88997488425,11040,CAISO,2045,280,12,61197.314,280,2015-08-10,161.2040946354022,Baseline2_45_CESM2_2015
2045-08-10 13:00:00,151158.88592362497,11040,CAISO,2045,280,13,60523.003,280,2015-08-10,167.9954362535927,Baseline2_45_CESM2_2015
2045-08-10 14:00:00,152714.24138096176,11040,CAISO,2045,280,14,58768.595,280,2015-08-10,178.64243033368717,Baseline2_45_CESM2_2015
2045-08-10 15:00:00,145299.36784220245,11040,CAISO,2045,280,15,54389.645,280,2015-08-10,187.44325844046688,Baseline2_45_CESM2_2015
2045-08-10 16:00:00,135067.3771675805,11040,CAISO,2045,280,16,53324.906,280,2015-08-10,173.99462676517516,Baseline2_45_CESM2_2015
2045-08-10 17:00:00,101956.5779335087,4000,CAISO,2045,280,17,52614.235,280,2015-08-10,101.38386110433555,Baseline2_45_CESM2_2015
2045-08-10 18:00:00,81812.91606406281,4000,CAISO,2045,280,18,51211.965,280,2015-08-10,67.56419337563558,Baseline2_45_CESM2_2015
2045-08-10 19:00:00,67906.73727966084,4000,CAISO,2045,280,19,50889.183,280,2015-08-10,41.3006321592171,Baseline2_45_CESM2_2015
2045-08-10 20:00:00,64284.66234989984,4000,CAISO,2045,280,20,52461.375,280,2015-08-10,30.161785408597925,Baseline2_45_CESM2_2015
2045-08-10 21:00:00,60430.53273739984,4000,CAISO,2045,280,21,51680.717,280,2015-08-10,24.670353813782885,Baseline2_45_CESM2_2015
2045-08-10 22:00:00,57199.683760657674,11040,CAISO,2045,280,22,53198.869,280,2015-08-10,28.272809259643612,Baseline2_45_CESM2_2015
2045-08-10 23:00:00,54098.02843339545,11040,CAISO,2045,280,23,53876.155,280,2015-08-10,20.903261254251436,Baseline2_45_CESM2_2015
2045-08-11 00:00:00,40867.809524060904,11040,CAISO,2045,311,0,48117.684,311,2015-08-11,7.876782939222308,Baseline2_45_CESM2_2015
2045-08-11 01:00:00,37131.1682817999,11040,CAISO,2045,311,1,41374.924,311,2015-08-11,16.425998224914938,Baseline2_45_CESM2_2015
2045-08-11 02:00:00,33186.0809567999,11040,CAISO,2045,311,2,37019.309,311,2015-08-11,19.46760258761151,Baseline2_45_CESM2_2015
2045-08-11 03:00:00,30690.9125567999,11040,CAISO,2045,311,3,35076.223,311,2015-08-11,18.97208133498268,Baseline2_45_CESM2_2015
2045-08-11 04:00:00,26959.64059896043,11040,CAISO,2045,311,4,36032.105,311,2015-08-11,5.460506953341828,Baseline2_45_CESM2_2015
2045-08-11 05:00:00,30679.301598960432,11040,CAISO,2045,311,5,39977.914,311,2015-08-11,4.355874093281693,Baseline2_45_CESM2_2015
2045-08-11 06:00:00,50484.50009515458,11040,CAISO,2045,311,6,46950.022,311,2015-08-11,31.042537307340524,Baseline2_45_CESM2_2015
2045-08-11 07:00:00,81006.31122570869,11040,CAISO,2045,311,7,53714.947,311,2015-08-11,71.36070380132496,Baseline2_45_CESM2_2015
2045-08-11 08:00:00,95032.15960899524,11040,CAISO,2045,311,8,57872.576,311,2015-08-11,83.28570618490394,Baseline2_45_CESM2_2015
2045-08-11 09:00:00,115272.87854992344,11040,CAISO,2045,311,9,59806.097,311,2015-08-11,111.20401578776065,Baseline2_45_CESM2_2015
2045-08-11 10:00:00,127191.36209866415,11040,CAISO,2045,311,10,60268.953,311,2015-08-11,129.35749704937493,Baseline2_45_CESM2_2015
2045-08-11 11:00:00,133175.18632888584,11040,CAISO,2045,311,11,60504.267,311,2015-08-11,138.35539785794916,Baseline2_45_CESM2_2015
2045-08-11 12:00:00,131707.58176806715,11040,CAISO,2045,311,12,61164.023,311,2015-08-11,133.38488014116916,Baseline2_45_CESM2_2015
2045-08-11 13:00:00,137829.40826680788,11040,CAISO,2045,311,13,60609.921,311,2015-08-11,145.61887857733367,Baseline2_45_CESM2_2015
2045-08-11 14:00:00,149111.88764133214,11040,CAISO,2045,311,14,58993.24,311,2015-08-11,171.47498194934226,Baseline2_45_CESM2_2015
2045-08-11 15:00:00,139761.9498417102,11040,CAISO,2045,311,15,55610.043,311,2015-08-11,171.17754582874568,Baseline2_45_CESM2_2015
2045-08-11 16:00:00,119647.97516545089,11040,CAISO,2045,311,16,54472.943,311,2015-08-11,139.91355702123693,Baseline2_45_CESM2_2015
2045-08-11 17:00:00,98953.2630641916,4000,CAISO,2045,311,17,53832.265,311,2015-08-11,91.24824687237589,Baseline2_45_CESM2_2015
2045-08-11 18:00:00,81161.21616058366,4000,CAISO,2045,311,18,52277.741,311,2015-08-11,62.901484516294715,Baseline2_45_CESM2_2015
2045-08-11 19:00:00,69940.26643408589,4000,CAISO,2045,311,19,51431.274,311,2015-08-11,43.765185428006106,Baseline2_45_CESM2_2015
2045-08-11 20:00:00,64850.584579324895,4000,CAISO,2045,311,20,52961.711,311,2015-08-11,30.000680263756774,Baseline2_45_CESM2_2015
2045-08-11 21:00:00,59824.89824648542,4000,CAISO,2045,311,21,52144.998,311,2015-08-11,22.398889048735644,Baseline2_45_CESM2_2015
2045-08-11 22:00:00,54166.34312766192,11040,CAISO,2045,311,22,52913.977,311,2015-08-11,23.230849058391367,Baseline2_45_CESM2_2015
2045-08-11 23:00:00,48293.46219032092,11040,CAISO,2045,311,23,51548.866,311,2015-08-11,15.101391736378675,Baseline2_45_CESM2_2015
2045-08-12 00:00:00,40280.53942977705,11040,CAISO,2045,341,0,46513.836,341,2015-08-12,10.333921781417994,Baseline2_45_CESM2_2015
2045-08-12 01:00:00,36744.218175016045,11040,CAISO,2045,341,1,41471.902,341,2015-08-12,15.220705756432496,Baseline2_45_CESM2_2015
2045-08-12 02:00:00,33054.24096251605,11040,CAISO,2045,341,2,37327.781,341,2015-08-12,18.12714225502997,Baseline2_45_CESM2_2015
2045-08-12 03:00:00,29420.77005775505,11040,CAISO,2045,341,3,35165.23,341,2015-08-12,15.059022954648798,Baseline2_45_CESM2_2015
2045-08-12 04:00:00,27675.76193291405,11040,CAISO,2045,341,4,34880.508,341,2015-08-12,10.995407328683541,Baseline2_45_CESM2_2015
2045-08-12 05:00:00,28036.04198757458,11040,CAISO,2045,341,5,35852.651,341,2015-08-12,8.990662887312242,Baseline2_45_CESM2_2015
2045-08-12 06:00:00,42383.21709515458,11040,CAISO,2045,341,6,38228.196,341,2015-08-12,39.748203381489866,Baseline2_45_CESM2_2015
2045-08-12 07:00:00,70446.63622570869,11040,CAISO,2045,341,7,41713.685,341,2015-08-12,95.34748902118979,Baseline2_45_CESM2_2015
2045-08-12 08:00:00,96197.2657994494,11040,CAISO,2045,341,8,45518.857,341,2015-08-12,135.5886611991364,Baseline2_45_CESM2_2015
